Fuel Type Code,Station Name,Street Address,Intersection Directions,City,State,ZIP,Borough,Plus4,Station Phone,Status Code,Expected Date,Groups With Access Code,Access Days Time,Cards Accepted,BD Blends,NG Fill Type Code,NG PSI,EV Level1 EVSE Num,EV Level2 EVSE Num,EV DC Fast Count,EV Other Info,EV Network,EV Network Web,Geocode Status,Latitude,Longitude,Date Last Confirmed,ID,Updated At,Owner Type Code,Federal Agency ID,Federal Agency Name,Open Date,Hydrogen Status Link,NG Vehicle Class,LPG Primary,E85 Blender Pump,EV Connector Types,Country,Intersection Directions (French),Access Days Time (French),BD Blends (French),Groups With Access Code (French),Hydrogen Is Retail,Access Code,Access Detail Code,Federal Agency Code,Facility Type,CNG Dispenser Num,CNG On-Site Renewable Source,CNG Total Compression Capacity,CNG Storage Capacity,LNG On-Site Renewable Source,E85 Other Ethanol Blends,EV Pricing,EV Pricing (French),LPG Nozzle Types,Hydrogen Pressures,Hydrogen Standards,CNG Fill Type Code,CNG PSI,CNG Vehicle Class,LNG Vehicle Class,EV On-Site Renewable Source,Restricted Access,RD Blends,RD Blends (French),RD Blended with Biodiesel,RD Maximum Biodiesel Level,NPS Unit Name,CNG Station Sells Renewable Natural Gas,LNG Station Sells Renewable Natural Gas,Maximum Vehicle Class,EV Workplace Charging
ELEC,TATABROOKFIELD #7,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755314,-73.955605,10/29/2023,174182,2023-10-29 00:23:41 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,TATABROOKFIELD #6,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.75516,-73.955605,10/29/2023,174183,2023-10-29 00:23:38 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,TATABROOKFIELD #5,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755142,-73.9556,10/29/2023,174184,2023-10-29 00:23:37 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,TATABROOKFIELD #4,11 E Loop Rd,,New York,NY,10044,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.755108,-73.955605,10/29/2023,174185,2023-10-29 00:23:01 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ JFK Y GARAGE 1,JFK Access Rd JFK International Airport,,Queens,NY,11430,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645659,-73.779481,10/29/2023,174641,2023-10-29 00:24:42 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ JFK Y GARAGE 5,JFK Access Road JFK International Airport,,Queens,NY,11430,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645916,-73.779152,10/29/2023,174642,2023-10-29 00:24:38 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ JFK Y GARAGE 3,JFK Access Road JFK International Airport,,Queens,NY,11430,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.645758,-73.779314,10/29/2023,174643,2023-10-29 00:24:38 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ LGA WEST 2,LGA West Garage LaGuardia Airport,,Flushing,NY,11371,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.773069,-73.875169,10/29/2023,180139,2023-10-29 00:16:18 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ LGA WEST 5,LGA West Garage LaGuardia Airport,,Flushing,NY,11371,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772972,-73.875608,10/29/2023,180140,2023-10-29 00:16:18 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ LGA WEST 4,LGA West Garage LaGuardia Airport,,East Elmhurst,NY,11371,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,1,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.772977,-73.875474,10/29/2023,180141,2023-10-29 00:16:18 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,PANYNJ LGA E GARAGE W1,East Garage E End Rd LaGuardia Airport,,New York,NY,11371,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.770752,-73.866327,10/29/2023,180166,2023-10-29 00:07:12 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,HAMPTON INN STATION 4,1120 South Ave,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612678,-74.178885,10/29/2023,181661,2023-10-29 00:32:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,HAMPTON INN STATION 2,1120 South Ave,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612688,-74.178948,10/29/2023,181662,2023-10-29 00:32:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,HAMPTON INN STATION 3,1120 South Ave,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612671,-74.17882,10/29/2023,181663,2023-10-29 00:32:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,HAMPTON INN STATION 5,1120 South Ave,,Staten Island,NY,10314,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.612706,-74.179076,10/29/2023,181664,2023-10-29 00:32:59 UTC,,,,1/27/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DPR_ICAHN_3_L3,10 Central Rd,,New York,NY,10035,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.7923,-73.92468,10/29/2023,181932,2023-10-29 00:30:54 UTC,,,,1/27/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DPR_ICAHN_2_L3,10 Central Rd,,New York,NY,10035,Manhattan,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.79237,-73.924644,10/29/2023,181933,2023-10-29 00:30:54 UTC,,,,1/27/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DPRMBLOT8_1_L3,920 Father Capodanno Blvd,,Midland Beach,NY,10305,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.572636,-74.08614,10/29/2023,182295,2023-10-29 00:32:51 UTC,,,,1/27/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DPROCBRZAC_2_L3,625 Father Capodanno Blvd,,South Beach,NY,10305,Staten,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.582787,-74.07527,10/29/2023,185142,2023-10-29 00:32:49 UTC,,,,2/18/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,1510 Lex Garage,1510 Lexington Avenue,Located on 98th St between Lexington ||Ave & Park Ave. Attendant will assist ||in charging vehicle.  Parking rates ||apply. Inquire within.||,New York,NY,10029,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.786732,-73.950411,10/29/2023,185709,2023-10-29 00:02:41 UTC,,,,3/8/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DPRWFMARNA_1_L3,109-5 Marina Rd,,Corona,NY,11368,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.760609,-73.857002,10/29/2023,187658,2023-10-29 00:30:59 UTC,,,,4/16/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Beltmont Parking,113 E 84th St,Located between Park Ave & Lexington ||Ave. Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10028,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.773472,-73.955287,10/29/2023,187814,2023-10-29 00:02:41 UTC,,,,4/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Beekman Parking,420 E 51st St,Located between 1st Ave & FDR. ||Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within||,New York,NY,10022,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.754022,-73.965166,10/29/2023,187815,2023-10-29 00:02:42 UTC,,,,4/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Red Ball Garage,142 E 31st Street,Located between Lexington Ave & 3rd ||Ave.  Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10016,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.744731,-73.981125,10/29/2023,187816,2023-10-29 00:02:42 UTC,,,,4/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Travelers Parking,160 W 10th Street,Located between 7th Ave & Waverly ||Place. Attendant will assist in ||charging vehicle.  Parking rates apply.||,New York,NY,10014,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.73491,-74.001634,10/29/2023,187817,2023-10-29 00:02:42 UTC,,,,4/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Minetta Garage,122 West 3rd Street,Located between McDougal St & 6th Ave. ||Attendant will assist in charging ||vehicle. Parking rates apply. Inquire ||within.||,New York,NY,10012,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.73137973,-74.0007049,10/29/2023,188148,2023-10-29 00:03:16 UTC,,,,4/28/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Manhattan Parking Group,10 Columbus Circle,,New York,NY,10019,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.768721,-73.983487,10/28/2023,189112,2023-10-29 00:00:05 UTC,,,,5/3/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Duford Studios,127 E 83rd Street,Located between Park Ave & Lexington ||Ave. Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within||,New York,NY,10028,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.777737,-73.957413,10/28/2023,189362,2023-10-29 00:00:05 UTC,,,,4/20/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Laureate Garage,2148 Broadway,Located between Broadway & Amsterdam ||Ave. Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10023,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.78131,-73.980834,10/28/2023,189363,2023-10-29 00:00:05 UTC,,,,5/7/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Gerard Garage,69-13 Austin St.,Unit#338 is under repair.||,Forest Hills,NY,11375,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.72205,-73.849351,10/28/2023,189365,2023-10-29 00:00:05 UTC,,,,5/7/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Kew Garage,8002 Kew Gardens Rd,,Kew Gardens,NY,11415,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.713705,-73.831217,10/28/2023,189547,2023-10-28 23:59:04 UTC,,,,5/11/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,GMC Parking Garage - 200 Central,200 Central Park South,,New York,NY,10019,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.766719,-73.979533,10/28/2023,190107,2023-10-28 23:57:58 UTC,,,,5/26/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Discover 97 Parking LLC,750 Columbus Avenue,Entrance on 110 West 97th St. ||Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10025,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.793416,-73.967719,10/28/2023,190531,2023-10-28 23:59:34 UTC,,,,8/28/2019,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Hunters Point South Crossing,1-55 Borden Avenue,Enter via. Borden Ave.||,Long Island City,NY,11101,Queens,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.742397,-73.959225,10/29/2023,191469,2023-10-29 00:03:17 UTC,,,,6/2/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,5935 Broadway,5935 Broadway,,Bronx,NY,10463,Bronx,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.888461,-73.899119,10/29/2023,191505,2023-10-29 01:10:38 UTC,,,,6/25/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,3474 Putnam Place,3474 Putnam Place,,Bronx,NY,10467,Bronx,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.879413,-73.875485,10/29/2023,191506,2023-10-29 01:10:22 UTC,,,,6/25/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,4 W 93rd St,4 W 93rd St,,New York,NY,10025,Manhattan,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.789958,-73.966488,10/29/2023,192949,2023-10-29 01:10:20 UTC,,,,7/17/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,MASPETH FEDERAL STATION 1,101-09 Metropolitan Ave,,Forest Hills,NY,11375,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,2,,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.710752,-73.851417,10/29/2023,193535,2023-10-29 00:36:43 UTC,,,,8/6/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,35-1 38th St,35-1 38th St,,Long Island City,NY,11101,Queens,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.755417,-73.923072,10/29/2023,193925,2023-10-29 01:10:20 UTC,,,,8/14/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,31-99 33rd St,31-99 33rd St,,Astoria,NY,11106,Queens,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.761412,-73.923755,10/29/2023,193926,2023-10-29 01:10:37 UTC,,,,8/14/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC Parking Kent,444 Kent Avenue,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,Brooklyn,NY,11211,Brooklyn,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.709168,-73.968491,10/28/2023,193979,2023-10-28 23:57:59 UTC,,,,8/17/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark - Enterprise Parking,315 E 40th Street,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10016,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.748359,-73.972213,10/28/2023,193980,2023-10-28 23:57:59 UTC,,,,8/17/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,170 E End Ave,170 E End Ave,,New York,NY,10128,Manhattan,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.775792,-73.944015,10/29/2023,194168,2023-10-29 01:10:35 UTC,,,,8/21/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,383 Court St,383 Court St,,Brooklyn,NY,11231,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.680484,-73.996719,10/29/2023,194646,2023-10-29 01:10:35 UTC,,,,8/28/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,99 Prospect Park W,99 Prospect Park W,,Brooklyn,NY,11215,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.66696,-73.975032,10/29/2023,194647,2023-10-29 01:10:32 UTC,,,,8/28/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,Revel Brooklyn Superhub,467 Marcy Ave,,Brooklyn,NY,11206,Brooklyn,,949-945-2000,E,,Public,24 hours daily,,,,,,,25,,EVGATEWAY,http://evgateway.com/,GPS,40.69933379,-73.9496648,9/10/2021,194700,2023-07-26 16:50:48 UTC,SG,,,8/29/2021,,,,,CHADEMO J1772COMBO TESLA,US,,,,Public,,public,,,PARKING_LOT,,,,,,,$0.39 per kWh,,,,,,,,,,FALSE,,,,,,,,LD,FALSE
ELEC,"Walgreens - Brooklyn, NY #15097",589 Prospect Avenue,"$2.00 first hour, billed at start. $2.00 per plug hour thereafter.",Brooklyn,NY,11215,Brooklyn,,800-663-5633,E,,Public,24 hours daily,,,,,,1,,,Blink Network,http://www.blinkcharging.com/,GPS,40.6567801,-73.9777597,10/28/2023,194845,2023-10-28 23:58:38 UTC,,,,8/4/2017,,,,,J1772,US,,,,Public,,public,,,,,,,,,,$2.00/Hr Parking Fee,,,,,,,,,,,,,,,,,,,FALSE
ELEC,EVolve NY JFK Airport,130th Place Between E & W Hangar Road,,Queens,NY,11430,Queens,,833-632-2778,E,,Public,24 hours daily,,,,,,,10,,Electrify America,https://www.electrifyamerica.com/,GPS,40.65608,-73.80809,10/29/2023,194919,2023-10-29 01:00:45 UTC,,,,9/2/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,iPark - 59 Allen Street Garage,59 Allen Street,Attendant will assist in charging ||vehicle.  Parking rates apply. Inquire ||within.||,New York,NY,10002,Manhattan,,888-998-2546,E,,Public,24 hours daily,,,,,,2,,,Blink Network,http://www.blinkcharging.com/,GPS,40.717195,-73.991658,10/28/2023,195054,2023-10-28 23:57:27 UTC,,,,9/3/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,33 Norman Ave,33 Norman Ave,,Brooklyn,NY,11222,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.724591,-73.954512,10/29/2023,195667,2023-10-29 01:10:23 UTC,,,,9/8/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,1235 Linden Blvd,1235 Linden Blvd,,Brooklyn,NY,11212,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.654381,-73.913436,10/29/2023,195668,2023-10-29 01:10:32 UTC,,,,9/8/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,1065 Elton St,1065 Elton St,,Brooklyn,NY,11239,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.657441,-73.874619,10/29/2023,196329,2023-10-29 01:10:30 UTC,,,,9/24/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DCASCSTHSE_1_L3,6626 Metropolitan Ave,,Middle Village,NY,11379,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.711327,-73.89229,10/29/2023,196564,2023-10-29 00:31:33 UTC,,,,10/1/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,NYC FLEET DCASCSTHSE_2_L3,6626 Metropolitan Ave,,Middle Village,NY,11379,Queens,,888-758-4389,E,,Public,24 hours daily,,,,,,,1,,ChargePoint Network,http://www.chargepoint.com/,GPS,40.711266,-73.89218,10/29/2023,196566,2023-10-29 00:32:54 UTC,,,,10/1/2021,,,,,CHADEMO J1772COMBO,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,626 Sheepshead Bay Rd - Parking,626 Sheepshead Bay Rd,"Entrance is in-between post office and Net Coast Market on Sheepshead Bay Rd
Entrance is in-between post office and ||Net Coast Market on Sheepshead Bay Rd.||",Brooklyn,NY,11224,Brooklyn,,888-998-2546,E,,Public,Mon 8:00am - 8:00pm; Tue 8:00am - 8:00pm; Wed 8:00am - 8:00pm; Thu 8:00am - 8:00pm; Fri 8:00am - 8:00pm; Sat 8:00am - 8:00pm; Sun 8:00am - 8:00pm,,,,,,5,,,Blink Network,http://www.blinkcharging.com/,GPS,40.57863,-73.975218,10/28/2023,197548,2023-10-29 00:00:07 UTC,,,,10/8/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,Free,,,,,,,,,,,,,,,,,,,FALSE
ELEC,597 Clarkson Ave,597 Clarkson Ave,,Brooklyn,NY,11203,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.656102,-73.940436,10/29/2023,197855,2023-10-29 01:10:27 UTC,,,,10/16/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,277 Park Avenue,277 Park Avenue,,New York,NY,10172,Manhattan,,866-816-7584,E,,Public,,,,,,,20,,,EV Connect,http://evconnect.com/,GPS,40.75519,-73.974142,10/29/2023,198016,2023-10-29 01:03:35 UTC,,,,10/19/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,134-10 225th St,137-10 225th St,,Jamaica,NY,11413,Queens,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.677402,-73.745064,10/29/2023,198164,2023-10-29 01:10:19 UTC,,,,10/23/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,167-149 Meeker Ave,167-149 Meeker Ave,,Brooklyn,NY,11211,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,40.714318,-73.953186,10/29/2023,199108,2023-10-29 01:10:32 UTC,,,,10/26/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,831 3rd Ave,831 3rd Ave,,Brooklyn,NY,11232,Brooklyn,,888-356-8911,E,,Public,24 hours daily,,,,,,6,,,FLO,https://flo.ca/,GPS,40.65676618,-74.00480169,10/29/2023,199508,2023-10-29 01:10:24 UTC,,,,10/30/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,115 Fort Washington Ave,115 Fort Washington Ave,,New York,NY,10032,Manhattan,,888-356-8911,E,,Public,24 hours daily,,,,,,2,,,FLO,https://flo.ca/,GPS,40.839756,-73.943345,10/29/2023,200474,2023-10-29 01:10:18 UTC,,,,11/3/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
ELEC,2 Bedford Park Blvd W,2 Bedford Park Blvd W,,Bronx,NY,10468,Bronx,,888-356-8911,E,,Public,24 hours daily,,,,,,4,,,FLO,https://flo.ca/,GPS,40.87542146,-73.89394074,10/29/2023,200599,2023-10-29 01:10:31 UTC,,,,11/5/2021,,,,,J1772,US,,,,Public,,public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE
